full_text,Text Case Folding,Text Tokenizing,Text Normalization,Text Stemming,Text Filtering
rls! sender cewe lagi nyari mutualan sebanyak2nyaa boleh cewe cowo akun sender suka review makeup dan skincare kalo mau reply d komen nanti sender follow thankyou!,rls sender cewe lagi nyari mutualan sebanyaknyaa boleh cewe cowo akun sender suka review makeup dan skincare kalo mau reply  komen nanti sender follow thankyou,"['rls', 'sender', 'cewe', 'lagi', 'nyari', 'mutualan', 'sebanyaknyaa', 'boleh', 'cewe', 'cowo', 'akun', 'sender', 'suka', 'review', 'makeup', 'dan', 'skincare', 'kalo', 'mau', 'reply', 'komen', 'nanti', 'sender', 'follow', 'thankyou']","['rls', 'sender', 'cewe', 'lagi', 'nyari', 'mutualan', 'sebanyaknyaa', 'boleh', 'cewe', 'cowo', 'akun', 'sender', 'suka', 'review', 'makeup', 'dan', 'skincare', 'kalo', 'mau', 'reply', 'komen', 'nanti', 'sender', 'follow', 'thankyou']","['rls', 'sender', 'cewe', 'lagi', 'nyari', 'mutualan', 'sebanyaknyaa', 'boleh', 'cewe', 'cowo', 'akun', 'sender', 'suka', 'review', 'makeup', 'dan', 'skincare', 'kalo', 'mau', 'reply', 'komen', 'nanti', 'sender', 'follow', 'thankyou']","['rls', 'sender', 'cewe', 'nyari', 'mutualan', 'sebanyaknyaa', 'cewe', 'cowo', 'akun', 'sender', 'suka', 'review', 'makeup', 'skincare', 'reply', 'komen', 'sender', 'follow', 'thankyou']"
abis pake skin care trs nangis wkwk,abis pake skin care trs nangis wkwk,"['abis', 'pake', 'skin', 'care', 'trs', 'nangis', 'wkwk']","['abis', 'pake', 'skin', 'care', 'trs', 'nangis', 'wkwk']","['abis', 'pake', 'skin', 'care', 'trs', 'nang', 'wkwk']","['abis', 'pake', 'skin', 'care', 'trs', 'nang', 'wkwk']"
Pastu ada lah niat tu nak renew skin care,pastu ada lah niat tu nak renew skin care,"['pastu', 'ada', 'lah', 'niat', 'tu', 'nak', 'renew', 'skin', 'care']","['pastu', 'ada', 'lah', 'niat', 'tu', 'nak', 'renew', 'skin', 'care']","['pastu', 'ada', 'lah', 'niat', 'tu', 'nak', 'renew', 'skin', 'care']","['pastu', 'niat', 'tu', 'nak', 'renew', 'skin', 'care']"
lebaran ini gue akan membeli skin care ok cup ini pasti boros bgt,lebaran ini gue akan membeli skin care ok cup ini pasti boros bgt,"['lebaran', 'ini', 'gue', 'akan', 'membeli', 'skin', 'care', 'ok', 'cup', 'ini', 'pasti', 'boros', 'bgt']","['lebaran', 'ini', 'gue', 'akan', 'membeli', 'skin', 'care', 'ok', 'cup', 'ini', 'pasti', 'boros', 'bgt']","['lebaran', 'ini', 'gue', 'akan', 'beli', 'skin', 'care', 'ok', 'cup', 'ini', 'pasti', 'boros', 'bgt']","['lebaran', 'gue', 'beli', 'skin', 'care', 'ok', 'cup', 'boros', 'bgt']"
mau skincare tapi males banget jirr,mau skincare tapi males banget jirr,"['mau', 'skincare', 'tapi', 'males', 'banget', 'jirr']","['mau', 'skincare', 'tapi', 'males', 'banget', 'jirr']","['mau', 'skincare', 'tapi', 'males', 'banget', 'jirr']","['skincare', 'males', 'banget', 'jirr']"
sebelum ni gaji i less than 2k with degree holder juga..tapi mungkin life kita berbeza i kerja dekat Kedah so boleh hidup dgn gaji mcm tu alhamdulillah.. tapi nak tmbh lagi pendapat i buat bisnes as part time..jadi resellers skincare jual buah dekat office sbb duduk kampung ,sebelum ni gaji  less than  with degree holder jugatapi mungkin life kita berbeza  kerja dekat kedah so boleh hidup dgn gaji mcm tu alhamdulillah tapi nak tmbh lagi pendapat  buat bisnes as part timejadi resellers skincare jual buah dekat office sbb duduk kampung,"['sebelum', 'ni', 'gaji', 'less', 'than', 'with', 'degree', 'holder', 'jugatapi', 'mungkin', 'life', 'kita', 'berbeza', 'kerja', 'dekat', 'kedah', 'so', 'boleh', 'hidup', 'dgn', 'gaji', 'mcm', 'tu', 'alhamdulillah', 'tapi', 'nak', 'tmbh', 'lagi', 'pendapat', 'buat', 'bisnes', 'as', 'part', 'timejadi', 'resellers', 'skincare', 'jual', 'buah', 'dekat', 'office', 'sbb', 'duduk', 'kampung']","['sebelum', 'ni', 'gaji', 'less', 'than', 'with', 'degree', 'holder', 'jugatapi', 'mungkin', 'life', 'kita', 'berbeza', 'kerja', 'dekat', 'kedah', 'so', 'boleh', 'hidup', 'dgn', 'gaji', 'mcm', 'tu', 'alhamdulillah', 'tapi', 'nak', 'tmbh', 'lagi', 'pendapat', 'buat', 'bisnes', 'as', 'part', 'timejadi', 'resellers', 'skincare', 'jual', 'buah', 'dekat', 'office', 'sbb', 'duduk', 'kampung']","['belum', 'ni', 'gaji', 'less', 'than', 'with', 'degree', 'holder', 'jugatapi', 'mungkin', 'life', 'kita', 'berbeza', 'kerja', 'dekat', 'kedah', 'so', 'boleh', 'hidup', 'dgn', 'gaji', 'mcm', 'tu', 'alhamdulillah', 'tapi', 'nak', 'tmbh', 'lagi', 'dapat', 'buat', 'bisnes', 'as', 'part', 'timejadi', 'resellers', 'skincare', 'jual', 'buah', 'dekat', 'office', 'sbb', 'duduk', 'kampung']","['ni', 'gaji', 'less', 'than', 'with', 'degree', 'holder', 'jugatapi', 'life', 'berbeza', 'kerja', 'kedah', 'so', 'hidup', 'gaji', 'mcm', 'tu', 'alhamdulillah', 'nak', 'tmbh', 'bisnes', 'as', 'part', 'timejadi', 'resellers', 'skincare', 'jual', 'buah', 'office', 'sbb', 'duduk', 'kampung']"
@innovacommunity produk nya banyak bet eco racing udah ga laku mereka ganti pupuk terus skin care skrg lagi coba vape saya ikutin mereka dari grup facebook hehe,produk nya banyak bet eco racing udah ga laku mereka ganti pupuk terus skin care skrg lagi coba vape saya ikutin mereka dari grup facebook hehe,"['produk', 'nya', 'banyak', 'bet', 'eco', 'racing', 'udah', 'ga', 'laku', 'mereka', 'ganti', 'pupuk', 'terus', 'skin', 'care', 'skrg', 'lagi', 'coba', 'vape', 'saya', 'ikutin', 'mereka', 'dari', 'grup', 'facebook', 'hehe']","['produk', 'nya', 'banyak', 'bet', 'eco', 'racing', 'udah', 'ga', 'laku', 'mereka', 'ganti', 'pupuk', 'terus', 'skin', 'care', 'skrg', 'lagi', 'coba', 'vape', 'saya', 'ikutin', 'mereka', 'dari', 'grup', 'facebook', 'hehe']","['produk', 'nya', 'banyak', 'bet', 'eco', 'racing', 'udah', 'ga', 'laku', 'mereka', 'ganti', 'pupuk', 'terus', 'skin', 'care', 'skrg', 'lagi', 'coba', 'vape', 'saya', 'ikutin', 'mereka', 'dari', 'grup', 'facebook', 'hehe']","['produk', 'bet', 'eco', 'racing', 'udah', 'laku', 'ganti', 'pupuk', 'skin', 'care', 'skrg', 'coba', 'vape', 'ikutin', 'grup', 'facebook']"
diam-diam sunoo ternyata udah taken contract sama produk skincare nih‍️ *sebuah manifestasi*,diamdiam sunoo ternyata udah taken contract sama produk skincare nih sebuah manifestasi,"['diamdiam', 'sunoo', 'ternyata', 'udah', 'taken', 'contract', 'sama', 'produk', 'skincare', 'nih', 'sebuah', 'manifestasi']","['diamdiam', 'sunoo', 'ternyata', 'udah', 'taken', 'contract', 'sama', 'produk', 'skincare', 'nih', 'sebuah', 'manifestasi']","['diamdiam', 'sunoo', 'nyata', 'udah', 'taken', 'contract', 'sama', 'produk', 'skincare', 'nih', 'buah', 'manifestasi']","['diamdiam', 'sunoo', 'nyata', 'udah', 'taken', 'contract', 'produk', 'skincare', 'buah', 'manifestasi']"
kgn ak era centil yg bnr bnr make up mentingin hair care skin care body care,kgn ak era centil yg bnr bnr make up mentingin hair care skin care body care,"['kgn', 'ak', 'era', 'centil', 'yg', 'bnr', 'bnr', 'make', 'up', 'mentingin', 'hair', 'care', 'skin', 'care', 'body', 'care']","['kgn', 'ak', 'era', 'centil', 'yg', 'bnr', 'bnr', 'make', 'up', 'mentingin', 'hair', 'care', 'skin', 'care', 'body', 'care']","['kgn', 'ak', 'era', 'centil', 'yg', 'bnr', 'bnr', 'make', 'up', 'mentingin', 'hair', 'care', 'skin', 'care', 'body', 'care']","['kgn', 'ak', 'era', 'centil', 'bnr', 'bnr', 'make', 'up', 'mentingin', 'hair', 'care', 'skin', 'care', 'body', 'care']"
Gagal paham kenapa kalo orang yang gak kaya tapi cakep tuh selalu dianggap aneh-aneh kaya; mentingin skin care dibanding makan mentingin gaya daripada kebutuhan dasar HELOOO kalo mukanya cakep ya karena gen emang kenapa deh ,gagal paham kenapa kalo orang yang gak kaya tapi cakep tuh selalu dianggap anehaneh kaya mentingin skin care dibanding makan mentingin gaya daripada kebutuhan dasar helooo kalo mukanya cakep ya karena gen emang kenapa deh,"['gagal', 'paham', 'kenapa', 'kalo', 'orang', 'yang', 'gak', 'kaya', 'tapi', 'cakep', 'tuh', 'selalu', 'dianggap', 'anehaneh', 'kaya', 'mentingin', 'skin', 'care', 'dibanding', 'makan', 'mentingin', 'gaya', 'daripada', 'kebutuhan', 'dasar', 'helooo', 'kalo', 'mukanya', 'cakep', 'ya', 'karena', 'gen', 'emang', 'kenapa', 'deh']","['gagal', 'paham', 'kenapa', 'kalo', 'orang', 'yang', 'gak', 'kaya', 'tapi', 'cakep', 'tuh', 'selalu', 'dianggap', 'anehaneh', 'kaya', 'mentingin', 'skin', 'care', 'dibanding', 'makan', 'mentingin', 'gaya', 'daripada', 'kebutuhan', 'dasar', 'helooo', 'kalo', 'mukanya', 'cakep', 'ya', 'karena', 'gen', 'emang', 'kenapa', 'deh']","['gagal', 'paham', 'kenapa', 'kalo', 'orang', 'yang', 'gak', 'kaya', 'tapi', 'cakep', 'tuh', 'selalu', 'anggap', 'anehaneh', 'kaya', 'mentingin', 'skin', 'care', 'banding', 'makan', 'mentingin', 'gaya', 'daripada', 'butuh', 'dasar', 'helooo', 'kalo', 'muka', 'cakep', 'ya', 'karena', 'gen', 'emang', 'kenapa', 'deh']","['gagal', 'paham', 'orang', 'kaya', 'cakep', 'anggap', 'anehaneh', 'kaya', 'mentingin', 'skin', 'care', 'banding', 'makan', 'mentingin', 'gaya', 'butuh', 'dasar', 'helooo', 'muka', 'cakep', 'gen', 'emang', 'deh']"
@tremzle Fix ga beli cream ini. Dia bilang ga ngerti skincare sb sb bikin skincare. Meh.,fix ga beli cream ini dia bilang ga ngerti skincare sb sb bikin skincare meh,"['fix', 'ga', 'beli', 'cream', 'ini', 'dia', 'bilang', 'ga', 'ngerti', 'skincare', 'sb', 'sb', 'bikin', 'skincare', 'meh']","['fix', 'ga', 'beli', 'cream', 'ini', 'dia', 'bilang', 'ga', 'ngerti', 'skincare', 'sb', 'sb', 'bikin', 'skincare', 'meh']","['fix', 'ga', 'beli', 'cream', 'ini', 'dia', 'bilang', 'ga', 'ngerti', 'skincare', 'sb', 'sb', 'bikin', 'skincare', 'meh']","['fix', 'beli', 'cream', 'ngerti', 'skincare', 'sb', 'sb', 'skincare', 'meh']"
untuk bukber kali ini 1 dab aja cukup buatku di sini aku cuma pake skincare (toner &amp; sunscreen) no primer ya. bisa dilihat effortless banget ngeratainnya dan ini tuh langsung nyatu ke kulit https://t.co/4vNVDJl8as,untuk bukber kali ini dab aja cukup buatku di sini aku cuma pake skincare toner amp sunscreen no primer ya bisa dilihat effortless banget ngeratainnya dan ini tuh langsung nyatu ke kulit,"['untuk', 'bukber', 'kali', 'ini', 'dab', 'aja', 'cukup', 'buatku', 'di', 'sini', 'aku', 'cuma', 'pake', 'skincare', 'toner', 'amp', 'sunscreen', 'no', 'primer', 'ya', 'bisa', 'dilihat', 'effortless', 'banget', 'ngeratainnya', 'dan', 'ini', 'tuh', 'langsung', 'nyatu', 'ke', 'kulit']","['untuk', 'bukber', 'kali', 'ini', 'dab', 'aja', 'cukup', 'buatku', 'di', 'sini', 'aku', 'cuma', 'pake', 'skincare', 'toner', 'amp', 'sunscreen', 'no', 'primer', 'ya', 'bisa', 'dilihat', 'effortless', 'banget', 'ngeratainnya', 'dan', 'ini', 'tuh', 'langsung', 'nyatu', 'ke', 'kulit']","['untuk', 'bukber', 'kali', 'ini', 'dab', 'aja', 'cukup', 'buat', 'di', 'sini', 'aku', 'cuma', 'pake', 'skincare', 'toner', 'amp', 'sunscreen', 'no', 'primer', 'ya', 'bisa', 'lihat', 'effortless', 'banget', 'ngeratainnya', 'dan', 'ini', 'tuh', 'langsung', 'nyatu', 'ke', 'kulit']","['bukber', 'kali', 'dab', 'pake', 'skincare', 'toner', 'sunscreen', 'no', 'primer', 'lihat', 'effortless', 'banget', 'ngeratainnya', 'langsung', 'nyatu', 'kulit']"
@convomfs skincare sekarat https://t.co/zEjhXc2nOB,skincare sekarat,"['skincare', 'sekarat']","['skincare', 'sekarat']","['skincare', 'sekarat']","['skincare', 'sekarat']"
cowo tuh kenapa ya suka banget ngajak keluar kalau cewenya udah skin care an trus dengan enteng nya ngomong kan bisa pake lagi KEK BUSET BANGG ENTENG BENERRR,cowo tuh kenapa ya suka banget ngajak keluar kalau cewenya udah skin care an trus dengan enteng nya ngomong kan bisa pake lagi kek buset bangg enteng benerrr,"['cowo', 'tuh', 'kenapa', 'ya', 'suka', 'banget', 'ngajak', 'keluar', 'kalau', 'cewenya', 'udah', 'skin', 'care', 'an', 'trus', 'dengan', 'enteng', 'nya', 'ngomong', 'kan', 'bisa', 'pake', 'lagi', 'kek', 'buset', 'bangg', 'enteng', 'benerrr']","['cowo', 'tuh', 'kenapa', 'ya', 'suka', 'banget', 'ngajak', 'keluar', 'kalau', 'cewenya', 'udah', 'skin', 'care', 'an', 'trus', 'dengan', 'enteng', 'nya', 'ngomong', 'kan', 'bisa', 'pake', 'lagi', 'kek', 'buset', 'bangg', 'enteng', 'benerrr']","['cowo', 'tuh', 'kenapa', 'ya', 'suka', 'banget', 'ngajak', 'keluar', 'kalau', 'cewenya', 'udah', 'skin', 'care', 'an', 'trus', 'dengan', 'enteng', 'nya', 'ngomong', 'kan', 'bisa', 'pake', 'lagi', 'kek', 'buset', 'bangg', 'enteng', 'benerrr']","['cowo', 'suka', 'banget', 'ngajak', 'cewenya', 'udah', 'skin', 'care', 'an', 'trus', 'enteng', 'ngomong', 'pake', 'kek', 'buset', 'bangg', 'enteng', 'benerrr']"
Ini isinya Chanyeol promosi skincare gratisan? Apa jangan² spoiler dia bakal jadi BA https://t.co/8zmMFRPdH1,ini isinya chanyeol promosi skincare gratisan apa jangan spoiler dia bakal jadi ba,"['ini', 'isinya', 'chanyeol', 'promosi', 'skincare', 'gratisan', 'apa', 'jangan', 'spoiler', 'dia', 'bakal', 'jadi', 'ba']","['ini', 'isinya', 'chanyeol', 'promosi', 'skincare', 'gratisan', 'apa', 'jangan', 'spoiler', 'dia', 'bakal', 'jadi', 'ba']","['ini', 'isi', 'chanyeol', 'promosi', 'skincare', 'gratis', 'apa', 'jangan', 'spoiler', 'dia', 'bakal', 'jadi', 'ba']","['isi', 'chanyeol', 'promosi', 'skincare', 'gratis', 'spoiler', 'ba']"
Klo gw biasanya selalu nyetok semuanya pake kode Glow24GM tiap tanggal 25 wkekek. Dari make up skincare body care dll. Lumayan banget diskonnya coy mana dapat cashback Ini di Watson ya yang tokonya paket komplit wkwk https://t.co/bmKf3nktKE https://t.co/EOdCDni6Rn,klo gw biasanya selalu nyetok semuanya pake kode glowgm tiap tanggal wkekek dari make up skincare body care dll lumayan banget diskonnya coy mana dapat cashback ini di watson ya yang tokonya paket komplit wkwk,"['klo', 'gw', 'biasanya', 'selalu', 'nyetok', 'semuanya', 'pake', 'kode', 'glowgm', 'tiap', 'tanggal', 'wkekek', 'dari', 'make', 'up', 'skincare', 'body', 'care', 'dll', 'lumayan', 'banget', 'diskonnya', 'coy', 'mana', 'dapat', 'cashback', 'ini', 'di', 'watson', 'ya', 'yang', 'tokonya', 'paket', 'komplit', 'wkwk']","['klo', 'gw', 'biasanya', 'selalu', 'nyetok', 'semuanya', 'pake', 'kode', 'glowgm', 'tiap', 'tanggal', 'wkekek', 'dari', 'make', 'up', 'skincare', 'body', 'care', 'dll', 'lumayan', 'banget', 'diskonnya', 'coy', 'mana', 'dapat', 'cashback', 'ini', 'di', 'watson', 'ya', 'yang', 'tokonya', 'paket', 'komplit', 'wkwk']","['klo', 'gw', 'biasa', 'selalu', 'nyetok', 'semua', 'pake', 'kode', 'glowgm', 'tiap', 'tanggal', 'wkekek', 'dari', 'make', 'up', 'skincare', 'body', 'care', 'dll', 'lumayan', 'banget', 'diskon', 'coy', 'mana', 'dapat', 'cashback', 'ini', 'di', 'watson', 'ya', 'yang', 'toko', 'paket', 'komplit', 'wkwk']","['gw', 'nyetok', 'pake', 'kode', 'glowgm', 'tanggal', 'wkekek', 'make', 'up', 'skincare', 'body', 'care', 'dll', 'lumayan', 'banget', 'diskon', 'coy', 'cashback', 'watson', 'toko', 'paket', 'komplit', 'wkwk']"
Aku ingat orang dah ada kesedaran dah yg Tabita tu mercury. Eh boleh pulak jual hari-hari update IG share skincare and ada jugak yg beli.,aku ingat orang dah ada kesedaran dah yg tabita tu mercury eh boleh pulak jual harihari update ig share skincare and ada jugak yg beli,"['aku', 'ingat', 'orang', 'dah', 'ada', 'kesedaran', 'dah', 'yg', 'tabita', 'tu', 'mercury', 'eh', 'boleh', 'pulak', 'jual', 'harihari', 'update', 'ig', 'share', 'skincare', 'and', 'ada', 'jugak', 'yg', 'beli']","['aku', 'ingat', 'orang', 'dah', 'ada', 'kesedaran', 'dah', 'yg', 'tabita', 'tu', 'mercury', 'eh', 'boleh', 'pulak', 'jual', 'harihari', 'update', 'ig', 'share', 'skincare', 'and', 'ada', 'jugak', 'yg', 'beli']","['aku', 'ingat', 'orang', 'dah', 'ada', 'dar', 'dah', 'yg', 'tabita', 'tu', 'mercury', 'eh', 'boleh', 'pulak', 'jual', 'harihari', 'update', 'ig', 'share', 'skincare', 'and', 'ada', 'jugak', 'yg', 'beli']","['orang', 'dah', 'dar', 'dah', 'tabita', 'tu', 'mercury', 'eh', 'pulak', 'jual', 'harihari', 'update', 'ig', 'share', 'skincare', 'and', 'jugak', 'beli']"
@meinmokhtar I pergi Myclinic dan sangat lah berpuas hati. Tak semahal dr ko. Dan bukan juga jenis memaksa maksa suruh amik package. First visit around rm700 skali ngn skincare ubat telan ubat sapu 2 jenis. Skincare 50% off if beli bulan birthday. Blh je guna beday sapa2., pergi myclinic dan sangat lah berpuas hati tak semahal dr ko dan bukan juga jenis memaksa maksa suruh amik package first visit around rm skali ngn skincare ubat telan ubat sapu jenis skincare off if beli bulan birthday blh je guna beday sapa,"['pergi', 'myclinic', 'dan', 'sangat', 'lah', 'berpuas', 'hati', 'tak', 'semahal', 'dr', 'ko', 'dan', 'bukan', 'juga', 'jenis', 'memaksa', 'maksa', 'suruh', 'amik', 'package', 'first', 'visit', 'around', 'rm', 'skali', 'ngn', 'skincare', 'ubat', 'telan', 'ubat', 'sapu', 'jenis', 'skincare', 'off', 'if', 'beli', 'bulan', 'birthday', 'blh', 'je', 'guna', 'beday', 'sapa']","['pergi', 'myclinic', 'dan', 'sangat', 'lah', 'berpuas', 'hati', 'tak', 'semahal', 'dr', 'ko', 'dan', 'bukan', 'juga', 'jenis', 'memaksa', 'maksa', 'suruh', 'amik', 'package', 'first', 'visit', 'around', 'rm', 'skali', 'ngn', 'skincare', 'ubat', 'telan', 'ubat', 'sapu', 'jenis', 'skincare', 'off', 'if', 'beli', 'bulan', 'birthday', 'blh', 'je', 'guna', 'beday', 'sapa']","['pergi', 'myclinic', 'dan', 'sangat', 'lah', 'puas', 'hati', 'tak', 'mahal', 'dr', 'ko', 'dan', 'bukan', 'juga', 'jenis', 'paksa', 'maksa', 'suruh', 'amik', 'package', 'first', 'visit', 'around', 'rm', 'skali', 'ngn', 'skincare', 'ubat', 'telan', 'ubat', 'sapu', 'jenis', 'skincare', 'off', 'if', 'beli', 'bulan', 'birthday', 'blh', 'je', 'guna', 'beday', 'sapa']","['pergi', 'myclinic', 'puas', 'hati', 'mahal', 'dr', 'ko', 'jenis', 'paksa', 'maksa', 'suruh', 'amik', 'package', 'first', 'visit', 'around', 'rm', 'skali', 'ngn', 'skincare', 'ubat', 'telan', 'ubat', 'sapu', 'jenis', 'skincare', 'off', 'if', 'beli', 'birthday', 'blh', 'je', 'beday', 'sapa']"
tolong banget butuh 50an responden lagi aku butuh responden buat tugas besarku kriterianya : 1. siapa pun yang menggunakan produk skincare (terkhusus wardah kalau engga juga gapapa) 2. pernah atau sedang bekerja dibidang skincare 3. menggeluti bidang skincare bagi (cont..),tolong banget butuh an responden lagi aku butuh responden buat tugas besarku kriterianya siapa pun yang menggunakan produk skincare terkhusus wardah kalau engga juga gapapa pernah atau sedang bekerja dibidang skincare menggeluti bidang skincare bagi cont,"['tolong', 'banget', 'butuh', 'an', 'responden', 'lagi', 'aku', 'butuh', 'responden', 'buat', 'tugas', 'besarku', 'kriterianya', 'siapa', 'pun', 'yang', 'menggunakan', 'produk', 'skincare', 'terkhusus', 'wardah', 'kalau', 'engga', 'juga', 'gapapa', 'pernah', 'atau', 'sedang', 'bekerja', 'dibidang', 'skincare', 'menggeluti', 'bidang', 'skincare', 'bagi', 'cont']","['tolong', 'banget', 'butuh', 'an', 'responden', 'lagi', 'aku', 'butuh', 'responden', 'buat', 'tugas', 'besarku', 'kriterianya', 'siapa', 'pun', 'yang', 'menggunakan', 'produk', 'skincare', 'terkhusus', 'wardah', 'kalau', 'engga', 'juga', 'gapapa', 'pernah', 'atau', 'sedang', 'bekerja', 'dibidang', 'skincare', 'menggeluti', 'bidang', 'skincare', 'bagi', 'cont']","['tolong', 'banget', 'butuh', 'an', 'responden', 'lagi', 'aku', 'butuh', 'responden', 'buat', 'tugas', 'besar', 'kriteria', 'siapa', 'pun', 'yang', 'guna', 'produk', 'skincare', 'khusus', 'wardah', 'kalau', 'engga', 'juga', 'gapapa', 'pernah', 'atau', 'sedang', 'kerja', 'bidang', 'skincare', 'gelut', 'bidang', 'skincare', 'bagi', 'cont']","['tolong', 'banget', 'butuh', 'an', 'responden', 'butuh', 'responden', 'tugas', 'kriteria', 'produk', 'skincare', 'khusus', 'wardah', 'engga', 'gapapa', 'kerja', 'bidang', 'skincare', 'gelut', 'bidang', 'skincare', 'cont']"
Gel texture yang pas di apply itu jadi watery jadi ini bukan tipe gel yang thick. Enak buat dijadiin skinprep sebelum makeup ataupun dipake buat skincare daily pagi &amp; malam hari karena gak greasy https://t.co/HvmcHtyJBE,gel texture yang pas di apply itu jadi watery jadi ini bukan tipe gel yang thick enak buat dijadiin skinprep sebelum makeup ataupun dipake buat skincare daily pagi amp malam hari karena gak greasy,"['gel', 'texture', 'yang', 'pas', 'di', 'apply', 'itu', 'jadi', 'watery', 'jadi', 'ini', 'bukan', 'tipe', 'gel', 'yang', 'thick', 'enak', 'buat', 'dijadiin', 'skinprep', 'sebelum', 'makeup', 'ataupun', 'dipake', 'buat', 'skincare', 'daily', 'pagi', 'amp', 'malam', 'hari', 'karena', 'gak', 'greasy']","['gel', 'texture', 'yang', 'pas', 'di', 'apply', 'itu', 'jadi', 'watery', 'jadi', 'ini', 'bukan', 'tipe', 'gel', 'yang', 'thick', 'enak', 'buat', 'dijadiin', 'skinprep', 'sebelum', 'makeup', 'ataupun', 'dipake', 'buat', 'skincare', 'daily', 'pagi', 'amp', 'malam', 'hari', 'karena', 'gak', 'greasy']","['gel', 'texture', 'yang', 'pas', 'di', 'apply', 'itu', 'jadi', 'watery', 'jadi', 'ini', 'bukan', 'tipe', 'gel', 'yang', 'thick', 'enak', 'buat', 'dijadiin', 'skinprep', 'belum', 'makeup', 'atau', 'dipake', 'buat', 'skincare', 'daily', 'pagi', 'amp', 'malam', 'hari', 'karena', 'gak', 'greasy']","['gel', 'texture', 'pas', 'apply', 'watery', 'tipe', 'gel', 'thick', 'enak', 'dijadiin', 'skinprep', 'makeup', 'dipake', 'skincare', 'daily', 'pagi', 'malam', 'greasy']"
belakangan agak sedih kalo ngeliat produk-produk skincare aku karena fungsi mereka jadi ga maksimal soalnya faktor internalnya lagi kurang oke. lagi makan banyak manis dan gorengan banyak cemas kurang tidur dll,belakangan agak sedih kalo ngeliat produkproduk skincare aku karena fungsi mereka jadi ga maksimal soalnya faktor internalnya lagi kurang oke lagi makan banyak manis dan gorengan banyak cemas kurang tidur dll,"['belakangan', 'agak', 'sedih', 'kalo', 'ngeliat', 'produkproduk', 'skincare', 'aku', 'karena', 'fungsi', 'mereka', 'jadi', 'ga', 'maksimal', 'soalnya', 'faktor', 'internalnya', 'lagi', 'kurang', 'oke', 'lagi', 'makan', 'banyak', 'manis', 'dan', 'gorengan', 'banyak', 'cemas', 'kurang', 'tidur', 'dll']","['belakangan', 'agak', 'sedih', 'kalo', 'ngeliat', 'produkproduk', 'skincare', 'aku', 'karena', 'fungsi', 'mereka', 'jadi', 'ga', 'maksimal', 'soalnya', 'faktor', 'internalnya', 'lagi', 'kurang', 'oke', 'lagi', 'makan', 'banyak', 'manis', 'dan', 'gorengan', 'banyak', 'cemas', 'kurang', 'tidur', 'dll']","['belakang', 'agak', 'sedih', 'kalo', 'ngeliat', 'produkproduk', 'skincare', 'aku', 'karena', 'fungsi', 'mereka', 'jadi', 'ga', 'maksimal', 'soal', 'faktor', 'internal', 'lagi', 'kurang', 'oke', 'lagi', 'makan', 'banyak', 'manis', 'dan', 'goreng', 'banyak', 'cemas', 'kurang', 'tidur', 'dll']","['sedih', 'ngeliat', 'produkproduk', 'skincare', 'fungsi', 'maksimal', 'faktor', 'internal', 'oke', 'makan', 'manis', 'goreng', 'cemas', 'tidur', 'dll']"
